,Marital_Status,Capital_gain,Education_num,Relationship,Sex,O_Marital_Status,O_Capital_gain,O_Education_num,O_Relationship,O_Sex,CF_id
2060,Married-civ-spouse,7896,11,Other-relative,Male,1,1,1,1,0,20
2061,Married-civ-spouse,7896,12,Other-relative,Male,1,1,1,1,0,20
2062,Married-civ-spouse,7896,13,Other-relative,Male,1,1,1,1,0,20
2063,Married-civ-spouse,7896,14,Other-relative,Male,1,1,1,1,0,20
2064,Married-civ-spouse,7896,15,Other-relative,Male,1,1,1,1,0,20
2065,Married-civ-spouse,7896,16,Other-relative,Male,1,1,1,1,0,20
2066,Married-civ-spouse,7978,10,Other-relative,Male,1,1,1,1,0,20
2067,Married-civ-spouse,7978,11,Other-relative,Male,1,1,1,1,0,20
2068,Married-civ-spouse,7978,12,Other-relative,Male,1,1,1,1,0,20
2069,Married-civ-spouse,7978,13,Other-relative,Male,1,1,1,1,0,20
2070,Married-civ-spouse,7978,14,Other-relative,Male,1,1,1,1,0,20
2071,Married-civ-spouse,7978,15,Other-relative,Male,1,1,1,1,0,20
2072,Married-civ-spouse,7978,16,Other-relative,Male,1,1,1,1,0,20
2073,Married-civ-spouse,8614,10,Other-relative,Male,1,1,1,1,0,20
2074,Married-civ-spouse,8614,11,Other-relative,Male,1,1,1,1,0,20
2075,Married-civ-spouse,8614,12,Other-relative,Male,1,1,1,1,0,20
2076,Married-civ-spouse,8614,13,Other-relative,Male,1,1,1,1,0,20
2077,Married-civ-spouse,8614,14,Other-relative,Male,1,1,1,1,0,20
2078,Married-civ-spouse,8614,15,Other-relative,Male,1,1,1,1,0,20
2079,Married-civ-spouse,8614,16,Other-relative,Male,1,1,1,1,0,20
2080,Married-civ-spouse,5060,8,Other-relative,Male,1,1,1,1,0,21
2081,Married-civ-spouse,5060,7,Other-relative,Male,1,1,1,1,0,21
2082,Married-civ-spouse,5060,6,Other-relative,Male,1,1,1,1,0,21
2083,Married-civ-spouse,5060,5,Other-relative,Male,1,1,1,1,0,21
2084,Married-civ-spouse,5060,4,Other-relative,Male,1,1,1,1,0,21
2085,Married-civ-spouse,5060,3,Other-relative,Male,1,1,1,1,0,21
2086,Married-civ-spouse,5060,2,Other-relative,Male,1,1,1,1,0,21
2087,Married-civ-spouse,5060,1,Other-relative,Male,1,1,1,1,0,21
2088,Married-civ-spouse,5178,8,Other-relative,Male,1,1,1,1,0,21
2089,Married-civ-spouse,5178,7,Other-relative,Male,1,1,1,1,0,21
2090,Married-civ-spouse,5178,6,Other-relative,Male,1,1,1,1,0,21
2091,Married-civ-spouse,5178,5,Other-relative,Male,1,1,1,1,0,21
2092,Married-civ-spouse,5178,4,Other-relative,Male,1,1,1,1,0,21
2093,Married-civ-spouse,5178,3,Other-relative,Male,1,1,1,1,0,21
2094,Married-civ-spouse,5178,2,Other-relative,Male,1,1,1,1,0,21
2095,Married-civ-spouse,5178,1,Other-relative,Male,1,1,1,1,0,21
2096,Married-civ-spouse,5455,8,Other-relative,Male,1,1,1,1,0,21
2097,Married-civ-spouse,5455,7,Other-relative,Male,1,1,1,1,0,21
2098,Married-civ-spouse,5455,6,Other-relative,Male,1,1,1,1,0,21
2099,Married-civ-spouse,5455,5,Other-relative,Male,1,1,1,1,0,21
2100,Married-civ-spouse,5455,4,Other-relative,Male,1,1,1,1,0,21
2101,Married-civ-spouse,5455,3,Other-relative,Male,1,1,1,1,0,21
2102,Married-civ-spouse,5455,2,Other-relative,Male,1,1,1,1,0,21
2103,Married-civ-spouse,5455,1,Other-relative,Male,1,1,1,1,0,21
2104,Married-civ-spouse,5556,8,Other-relative,Male,1,1,1,1,0,21
2105,Married-civ-spouse,5556,7,Other-relative,Male,1,1,1,1,0,21
2106,Married-civ-spouse,5556,6,Other-relative,Male,1,1,1,1,0,21
2107,Married-civ-spouse,5556,5,Other-relative,Male,1,1,1,1,0,21
2108,Married-civ-spouse,5556,4,Other-relative,Male,1,1,1,1,0,21
2109,Married-civ-spouse,5556,3,Other-relative,Male,1,1,1,1,0,21
2110,Married-civ-spouse,5556,2,Other-relative,Male,1,1,1,1,0,21
2111,Married-civ-spouse,5556,1,Other-relative,Male,1,1,1,1,0,21
2112,Married-civ-spouse,5721,8,Other-relative,Male,1,1,1,1,0,21
2113,Married-civ-spouse,5721,7,Other-relative,Male,1,1,1,1,0,21
2114,Married-civ-spouse,5721,6,Other-relative,Male,1,1,1,1,0,21
2115,Married-civ-spouse,5721,5,Other-relative,Male,1,1,1,1,0,21
2116,Married-civ-spouse,5721,4,Other-relative,Male,1,1,1,1,0,21
2117,Married-civ-spouse,5721,3,Other-relative,Male,1,1,1,1,0,21
2118,Married-civ-spouse,5721,2,Other-relative,Male,1,1,1,1,0,21
2119,Married-civ-spouse,5721,1,Other-relative,Male,1,1,1,1,0,21
2120,Married-civ-spouse,6097,8,Other-relative,Male,1,1,1,1,0,21
2121,Married-civ-spouse,6097,7,Other-relative,Male,1,1,1,1,0,21
2122,Married-civ-spouse,6097,6,Other-relative,Male,1,1,1,1,0,21
2123,Married-civ-spouse,6097,5,Other-relative,Male,1,1,1,1,0,21
2124,Married-civ-spouse,6097,4,Other-relative,Male,1,1,1,1,0,21
2125,Married-civ-spouse,6097,3,Other-relative,Male,1,1,1,1,0,21
2126,Married-civ-spouse,6097,2,Other-relative,Male,1,1,1,1,0,21
2127,Married-civ-spouse,6097,1,Other-relative,Male,1,1,1,1,0,21
2128,Married-civ-spouse,6360,8,Other-relative,Male,1,1,1,1,0,21
2129,Married-civ-spouse,6360,7,Other-relative,Male,1,1,1,1,0,21
2130,Married-civ-spouse,6360,6,Other-relative,Male,1,1,1,1,0,21
2131,Married-civ-spouse,6360,5,Other-relative,Male,1,1,1,1,0,21
2132,Married-civ-spouse,6360,4,Other-relative,Male,1,1,1,1,0,21
2133,Married-civ-spouse,6360,3,Other-relative,Male,1,1,1,1,0,21
2134,Married-civ-spouse,6360,2,Other-relative,Male,1,1,1,1,0,21
2135,Married-civ-spouse,6360,1,Other-relative,Male,1,1,1,1,0,21
2136,Married-civ-spouse,6418,8,Other-relative,Male,1,1,1,1,0,21
2137,Married-civ-spouse,6418,7,Other-relative,Male,1,1,1,1,0,21
2138,Married-civ-spouse,6418,6,Other-relative,Male,1,1,1,1,0,21
2139,Married-civ-spouse,6418,5,Other-relative,Male,1,1,1,1,0,21
2140,Married-civ-spouse,6418,4,Other-relative,Male,1,1,1,1,0,21
2141,Married-civ-spouse,6418,3,Other-relative,Male,1,1,1,1,0,21
2142,Married-civ-spouse,6418,2,Other-relative,Male,1,1,1,1,0,21
2143,Married-civ-spouse,6418,1,Other-relative,Male,1,1,1,1,0,21
2144,Married-civ-spouse,6497,8,Other-relative,Male,1,1,1,1,0,21
2145,Married-civ-spouse,6497,7,Other-relative,Male,1,1,1,1,0,21
2146,Married-civ-spouse,6497,6,Other-relative,Male,1,1,1,1,0,21
2147,Married-civ-spouse,6497,5,Other-relative,Male,1,1,1,1,0,21
2148,Married-civ-spouse,6497,4,Other-relative,Male,1,1,1,1,0,21
2149,Married-civ-spouse,6497,3,Other-relative,Male,1,1,1,1,0,21
2150,Married-civ-spouse,6497,2,Other-relative,Male,1,1,1,1,0,21
2151,Married-civ-spouse,6497,1,Other-relative,Male,1,1,1,1,0,21
2152,Married-civ-spouse,6514,8,Other-relative,Male,1,1,1,1,0,21
2153,Married-civ-spouse,6514,7,Other-relative,Male,1,1,1,1,0,21
2154,Married-civ-spouse,6514,6,Other-relative,Male,1,1,1,1,0,21
2155,Married-civ-spouse,6514,5,Other-relative,Male,1,1,1,1,0,21
2156,Married-civ-spouse,6514,4,Other-relative,Male,1,1,1,1,0,21
2157,Married-civ-spouse,6514,3,Other-relative,Male,1,1,1,1,0,21
2158,Married-civ-spouse,6514,2,Other-relative,Male,1,1,1,1,0,21
2159,Married-civ-spouse,6514,1,Other-relative,Male,1,1,1,1,0,21
2160,Married-civ-spouse,6723,8,Other-relative,Male,1,1,1,1,0,21
2161,Married-civ-spouse,6723,7,Other-relative,Male,1,1,1,1,0,21
2162,Married-civ-spouse,6723,6,Other-relative,Male,1,1,1,1,0,21
2163,Married-civ-spouse,6723,5,Other-relative,Male,1,1,1,1,0,21
2164,Married-civ-spouse,6723,4,Other-relative,Male,1,1,1,1,0,21
2165,Married-civ-spouse,6723,3,Other-relative,Male,1,1,1,1,0,21
2166,Married-civ-spouse,6723,2,Other-relative,Male,1,1,1,1,0,21
2167,Married-civ-spouse,6723,1,Other-relative,Male,1,1,1,1,0,21
2168,Married-civ-spouse,6767,8,Other-relative,Male,1,1,1,1,0,21
2169,Married-civ-spouse,6767,7,Other-relative,Male,1,1,1,1,0,21
2170,Married-civ-spouse,6767,6,Other-relative,Male,1,1,1,1,0,21
2171,Married-civ-spouse,6767,5,Other-relative,Male,1,1,1,1,0,21
2172,Married-civ-spouse,6767,4,Other-relative,Male,1,1,1,1,0,21
2173,Married-civ-spouse,6767,3,Other-relative,Male,1,1,1,1,0,21
2174,Married-civ-spouse,6767,2,Other-relative,Male,1,1,1,1,0,21
2175,Married-civ-spouse,6767,1,Other-relative,Male,1,1,1,1,0,21
2176,Married-civ-spouse,6849,8,Other-relative,Male,1,1,1,1,0,21
2177,Married-civ-spouse,6849,7,Other-relative,Male,1,1,1,1,0,21
2178,Married-civ-spouse,6849,6,Other-relative,Male,1,1,1,1,0,21
2179,Married-civ-spouse,6849,5,Other-relative,Male,1,1,1,1,0,21
2180,Married-civ-spouse,6849,4,Other-relative,Male,1,1,1,1,0,21
2181,Married-civ-spouse,6849,3,Other-relative,Male,1,1,1,1,0,21
2182,Married-civ-spouse,6849,2,Other-relative,Male,1,1,1,1,0,21
2183,Married-civ-spouse,6849,1,Other-relative,Male,1,1,1,1,0,21
2184,Married-civ-spouse,7298,8,Other-relative,Male,1,1,1,1,0,21
2185,Married-civ-spouse,7298,7,Other-relative,Male,1,1,1,1,0,21
2186,Married-civ-spouse,7298,6,Other-relative,Male,1,1,1,1,0,21
2187,Married-civ-spouse,7298,5,Other-relative,Male,1,1,1,1,0,21
2188,Married-civ-spouse,7298,4,Other-relative,Male,1,1,1,1,0,21
2189,Married-civ-spouse,7298,3,Other-relative,Male,1,1,1,1,0,21
2190,Married-civ-spouse,7298,2,Other-relative,Male,1,1,1,1,0,21
2191,Married-civ-spouse,7298,1,Other-relative,Male,1,1,1,1,0,21
2192,Married-civ-spouse,7430,8,Other-relative,Male,1,1,1,1,0,21
2193,Married-civ-spouse,7430,7,Other-relative,Male,1,1,1,1,0,21
2194,Married-civ-spouse,7430,6,Other-relative,Male,1,1,1,1,0,21
2195,Married-civ-spouse,7430,5,Other-relative,Male,1,1,1,1,0,21
2196,Married-civ-spouse,7430,4,Other-relative,Male,1,1,1,1,0,21
2197,Married-civ-spouse,7430,3,Other-relative,Male,1,1,1,1,0,21
2198,Married-civ-spouse,7430,2,Other-relative,Male,1,1,1,1,0,21
2199,Married-civ-spouse,7430,1,Other-relative,Male,1,1,1,1,0,21
2200,Married-civ-spouse,7443,8,Other-relative,Male,1,1,1,1,0,21
2201,Married-civ-spouse,7443,7,Other-relative,Male,1,1,1,1,0,21
2202,Married-civ-spouse,7443,6,Other-relative,Male,1,1,1,1,0,21
2203,Married-civ-spouse,7443,5,Other-relative,Male,1,1,1,1,0,21
2204,Married-civ-spouse,7443,4,Other-relative,Male,1,1,1,1,0,21
2205,Married-civ-spouse,7443,3,Other-relative,Male,1,1,1,1,0,21
2206,Married-civ-spouse,7443,2,Other-relative,Male,1,1,1,1,0,21
2207,Married-civ-spouse,7443,1,Other-relative,Male,1,1,1,1,0,21
2208,Married-civ-spouse,7688,8,Other-relative,Male,1,1,1,1,0,21
2209,Married-civ-spouse,7688,7,Other-relative,Male,1,1,1,1,0,21
2210,Married-civ-spouse,7688,6,Other-relative,Male,1,1,1,1,0,21
2211,Married-civ-spouse,7688,5,Other-relative,Male,1,1,1,1,0,21
2212,Married-civ-spouse,7688,4,Other-relative,Male,1,1,1,1,0,21
2213,Married-civ-spouse,7688,3,Other-relative,Male,1,1,1,1,0,21
2214,Married-civ-spouse,7688,2,Other-relative,Male,1,1,1,1,0,21
2215,Married-civ-spouse,7688,1,Other-relative,Male,1,1,1,1,0,21
2216,Married-civ-spouse,7896,8,Other-relative,Male,1,1,1,1,0,21
2217,Married-civ-spouse,7896,7,Other-relative,Male,1,1,1,1,0,21
2218,Married-civ-spouse,7896,6,Other-relative,Male,1,1,1,1,0,21
2219,Married-civ-spouse,7896,5,Other-relative,Male,1,1,1,1,0,21
2220,Married-civ-spouse,7896,4,Other-relative,Male,1,1,1,1,0,21
2221,Married-civ-spouse,7896,3,Other-relative,Male,1,1,1,1,0,21
2222,Married-civ-spouse,7896,2,Other-relative,Male,1,1,1,1,0,21
2223,Married-civ-spouse,7896,1,Other-relative,Male,1,1,1,1,0,21
2224,Married-civ-spouse,7978,8,Other-relative,Male,1,1,1,1,0,21
2225,Married-civ-spouse,7978,7,Other-relative,Male,1,1,1,1,0,21
2226,Married-civ-spouse,7978,6,Other-relative,Male,1,1,1,1,0,21
2227,Married-civ-spouse,7978,5,Other-relative,Male,1,1,1,1,0,21
2228,Married-civ-spouse,7978,4,Other-relative,Male,1,1,1,1,0,21
2229,Married-civ-spouse,7978,3,Other-relative,Male,1,1,1,1,0,21
2230,Married-civ-spouse,7978,2,Other-relative,Male,1,1,1,1,0,21
2231,Married-civ-spouse,7978,1,Other-relative,Male,1,1,1,1,0,21
2232,Married-civ-spouse,8614,8,Other-relative,Male,1,1,1,1,0,21
2233,Married-civ-spouse,8614,7,Other-relative,Male,1,1,1,1,0,21
2234,Married-civ-spouse,8614,6,Other-relative,Male,1,1,1,1,0,21
2235,Married-civ-spouse,8614,5,Other-relative,Male,1,1,1,1,0,21
2236,Married-civ-spouse,8614,4,Other-relative,Male,1,1,1,1,0,21
2237,Married-civ-spouse,8614,3,Other-relative,Male,1,1,1,1,0,21
2238,Married-civ-spouse,8614,2,Other-relative,Male,1,1,1,1,0,21
2239,Married-civ-spouse,8614,1,Other-relative,Male,1,1,1,1,0,21
2240,Married-civ-spouse,5060,9,Other-relative,Female,1,1,0,1,1,22
2241,Married-civ-spouse,5178,9,Other-relative,Female,1,1,0,1,1,22
2242,Married-civ-spouse,5455,9,Other-relative,Female,1,1,0,1,1,22
2243,Married-civ-spouse,5556,9,Other-relative,Female,1,1,0,1,1,22
2244,Married-civ-spouse,5721,9,Other-relative,Female,1,1,0,1,1,22
2245,Married-civ-spouse,6097,9,Other-relative,Female,1,1,0,1,1,22
2246,Married-civ-spouse,6360,9,Other-relative,Female,1,1,0,1,1,22
2247,Married-civ-spouse,6418,9,Other-relative,Female,1,1,0,1,1,22
2248,Married-civ-spouse,6497,9,Other-relative,Female,1,1,0,1,1,22
2249,Married-civ-spouse,6514,9,Other-relative,Female,1,1,0,1,1,22
2250,Married-civ-spouse,6723,9,Other-relative,Female,1,1,0,1,1,22
2251,Married-civ-spouse,6767,9,Other-relative,Female,1,1,0,1,1,22
2252,Married-civ-spouse,6849,9,Other-relative,Female,1,1,0,1,1,22
2253,Married-civ-spouse,7298,9,Other-relative,Female,1,1,0,1,1,22
2254,Married-civ-spouse,7430,9,Other-relative,Female,1,1,0,1,1,22
2255,Married-civ-spouse,7443,9,Other-relative,Female,1,1,0,1,1,22
2256,Married-civ-spouse,7688,9,Other-relative,Female,1,1,0,1,1,22
2257,Married-civ-spouse,7896,9,Other-relative,Female,1,1,0,1,1,22
2258,Married-civ-spouse,7978,9,Other-relative,Female,1,1,0,1,1,22
2259,Married-civ-spouse,8614,9,Other-relative,Female,1,1,0,1,1,22
2260,Married-civ-spouse,5060,10,Other-relative,Female,1,1,1,1,1,23
2261,Married-civ-spouse,5060,11,Other-relative,Female,1,1,1,1,1,23
2262,Married-civ-spouse,5060,12,Other-relative,Female,1,1,1,1,1,23
2263,Married-civ-spouse,5060,13,Other-relative,Female,1,1,1,1,1,23
2264,Married-civ-spouse,5060,14,Other-relative,Female,1,1,1,1,1,23
2265,Married-civ-spouse,5060,15,Other-relative,Female,1,1,1,1,1,23
2266,Married-civ-spouse,5060,16,Other-relative,Female,1,1,1,1,1,23
2267,Married-civ-spouse,5178,10,Other-relative,Female,1,1,1,1,1,23
2268,Married-civ-spouse,5178,11,Other-relative,Female,1,1,1,1,1,23
2269,Married-civ-spouse,5178,12,Other-relative,Female,1,1,1,1,1,23
2270,Married-civ-spouse,5178,13,Other-relative,Female,1,1,1,1,1,23
2271,Married-civ-spouse,5178,14,Other-relative,Female,1,1,1,1,1,23
2272,Married-civ-spouse,5178,15,Other-relative,Female,1,1,1,1,1,23
2273,Married-civ-spouse,5178,16,Other-relative,Female,1,1,1,1,1,23
2274,Married-civ-spouse,5455,10,Other-relative,Female,1,1,1,1,1,23
2275,Married-civ-spouse,5455,11,Other-relative,Female,1,1,1,1,1,23
2276,Married-civ-spouse,5455,12,Other-relative,Female,1,1,1,1,1,23
2277,Married-civ-spouse,5455,13,Other-relative,Female,1,1,1,1,1,23
2278,Married-civ-spouse,5455,14,Other-relative,Female,1,1,1,1,1,23
2279,Married-civ-spouse,5455,15,Other-relative,Female,1,1,1,1,1,23
2280,Married-civ-spouse,5455,16,Other-relative,Female,1,1,1,1,1,23
2281,Married-civ-spouse,5556,10,Other-relative,Female,1,1,1,1,1,23
2282,Married-civ-spouse,5556,11,Other-relative,Female,1,1,1,1,1,23
2283,Married-civ-spouse,5556,12,Other-relative,Female,1,1,1,1,1,23
2284,Married-civ-spouse,5556,13,Other-relative,Female,1,1,1,1,1,23
2285,Married-civ-spouse,5556,14,Other-relative,Female,1,1,1,1,1,23
2286,Married-civ-spouse,5556,15,Other-relative,Female,1,1,1,1,1,23
2287,Married-civ-spouse,5556,16,Other-relative,Female,1,1,1,1,1,23
2288,Married-civ-spouse,5721,10,Other-relative,Female,1,1,1,1,1,23
2289,Married-civ-spouse,5721,11,Other-relative,Female,1,1,1,1,1,23
2290,Married-civ-spouse,5721,12,Other-relative,Female,1,1,1,1,1,23
2291,Married-civ-spouse,5721,13,Other-relative,Female,1,1,1,1,1,23
2292,Married-civ-spouse,5721,14,Other-relative,Female,1,1,1,1,1,23
2293,Married-civ-spouse,5721,15,Other-relative,Female,1,1,1,1,1,23
2294,Married-civ-spouse,5721,16,Other-relative,Female,1,1,1,1,1,23
2295,Married-civ-spouse,6097,10,Other-relative,Female,1,1,1,1,1,23
2296,Married-civ-spouse,6097,11,Other-relative,Female,1,1,1,1,1,23
2297,Married-civ-spouse,6097,12,Other-relative,Female,1,1,1,1,1,23
2298,Married-civ-spouse,6097,13,Other-relative,Female,1,1,1,1,1,23
2299,Married-civ-spouse,6097,14,Other-relative,Female,1,1,1,1,1,23
2300,Married-civ-spouse,6097,15,Other-relative,Female,1,1,1,1,1,23
2301,Married-civ-spouse,6097,16,Other-relative,Female,1,1,1,1,1,23
2302,Married-civ-spouse,6360,10,Other-relative,Female,1,1,1,1,1,23
2303,Married-civ-spouse,6360,11,Other-relative,Female,1,1,1,1,1,23
2304,Married-civ-spouse,6360,12,Other-relative,Female,1,1,1,1,1,23
2305,Married-civ-spouse,6360,13,Other-relative,Female,1,1,1,1,1,23
2306,Married-civ-spouse,6360,14,Other-relative,Female,1,1,1,1,1,23
2307,Married-civ-spouse,6360,15,Other-relative,Female,1,1,1,1,1,23
2308,Married-civ-spouse,6360,16,Other-relative,Female,1,1,1,1,1,23
2309,Married-civ-spouse,6418,10,Other-relative,Female,1,1,1,1,1,23
2310,Married-civ-spouse,6418,11,Other-relative,Female,1,1,1,1,1,23
2311,Married-civ-spouse,6418,12,Other-relative,Female,1,1,1,1,1,23
2312,Married-civ-spouse,6418,13,Other-relative,Female,1,1,1,1,1,23
2313,Married-civ-spouse,6418,14,Other-relative,Female,1,1,1,1,1,23
2314,Married-civ-spouse,6418,15,Other-relative,Female,1,1,1,1,1,23
2315,Married-civ-spouse,6418,16,Other-relative,Female,1,1,1,1,1,23
2316,Married-civ-spouse,6497,10,Other-relative,Female,1,1,1,1,1,23
2317,Married-civ-spouse,6497,11,Other-relative,Female,1,1,1,1,1,23
2318,Married-civ-spouse,6497,12,Other-relative,Female,1,1,1,1,1,23
2319,Married-civ-spouse,6497,13,Other-relative,Female,1,1,1,1,1,23
2320,Married-civ-spouse,6497,14,Other-relative,Female,1,1,1,1,1,23
2321,Married-civ-spouse,6497,15,Other-relative,Female,1,1,1,1,1,23
2322,Married-civ-spouse,6497,16,Other-relative,Female,1,1,1,1,1,23
2323,Married-civ-spouse,6514,10,Other-relative,Female,1,1,1,1,1,23
2324,Married-civ-spouse,6514,11,Other-relative,Female,1,1,1,1,1,23
2325,Married-civ-spouse,6514,12,Other-relative,Female,1,1,1,1,1,23
2326,Married-civ-spouse,6514,13,Other-relative,Female,1,1,1,1,1,23
2327,Married-civ-spouse,6514,14,Other-relative,Female,1,1,1,1,1,23
2328,Married-civ-spouse,6514,15,Other-relative,Female,1,1,1,1,1,23
2329,Married-civ-spouse,6514,16,Other-relative,Female,1,1,1,1,1,23
2330,Married-civ-spouse,6723,10,Other-relative,Female,1,1,1,1,1,23
2331,Married-civ-spouse,6723,11,Other-relative,Female,1,1,1,1,1,23
2332,Married-civ-spouse,6723,12,Other-relative,Female,1,1,1,1,1,23
2333,Married-civ-spouse,6723,13,Other-relative,Female,1,1,1,1,1,23
2334,Married-civ-spouse,6723,14,Other-relative,Female,1,1,1,1,1,23
2335,Married-civ-spouse,6723,15,Other-relative,Female,1,1,1,1,1,23
2336,Married-civ-spouse,6723,16,Other-relative,Female,1,1,1,1,1,23
2337,Married-civ-spouse,6767,10,Other-relative,Female,1,1,1,1,1,23
2338,Married-civ-spouse,6767,11,Other-relative,Female,1,1,1,1,1,23
2339,Married-civ-spouse,6767,12,Other-relative,Female,1,1,1,1,1,23
2340,Married-civ-spouse,6767,13,Other-relative,Female,1,1,1,1,1,23
2341,Married-civ-spouse,6767,14,Other-relative,Female,1,1,1,1,1,23
2342,Married-civ-spouse,6767,15,Other-relative,Female,1,1,1,1,1,23
2343,Married-civ-spouse,6767,16,Other-relative,Female,1,1,1,1,1,23
2344,Married-civ-spouse,6849,10,Other-relative,Female,1,1,1,1,1,23
2345,Married-civ-spouse,6849,11,Other-relative,Female,1,1,1,1,1,23
2346,Married-civ-spouse,6849,12,Other-relative,Female,1,1,1,1,1,23
2347,Married-civ-spouse,6849,13,Other-relative,Female,1,1,1,1,1,23
2348,Married-civ-spouse,6849,14,Other-relative,Female,1,1,1,1,1,23
2349,Married-civ-spouse,6849,15,Other-relative,Female,1,1,1,1,1,23
2350,Married-civ-spouse,6849,16,Other-relative,Female,1,1,1,1,1,23
2351,Married-civ-spouse,7298,10,Other-relative,Female,1,1,1,1,1,23
2352,Married-civ-spouse,7298,11,Other-relative,Female,1,1,1,1,1,23
2353,Married-civ-spouse,7298,12,Other-relative,Female,1,1,1,1,1,23
2354,Married-civ-spouse,7298,13,Other-relative,Female,1,1,1,1,1,23
2355,Married-civ-spouse,7298,14,Other-relative,Female,1,1,1,1,1,23
2356,Married-civ-spouse,7298,15,Other-relative,Female,1,1,1,1,1,23
2357,Married-civ-spouse,7298,16,Other-relative,Female,1,1,1,1,1,23
2358,Married-civ-spouse,7430,10,Other-relative,Female,1,1,1,1,1,23
2359,Married-civ-spouse,7430,11,Other-relative,Female,1,1,1,1,1,23
2360,Married-civ-spouse,7430,12,Other-relative,Female,1,1,1,1,1,23
2361,Married-civ-spouse,7430,13,Other-relative,Female,1,1,1,1,1,23
2362,Married-civ-spouse,7430,14,Other-relative,Female,1,1,1,1,1,23
2363,Married-civ-spouse,7430,15,Other-relative,Female,1,1,1,1,1,23
2364,Married-civ-spouse,7430,16,Other-relative,Female,1,1,1,1,1,23
2365,Married-civ-spouse,7443,10,Other-relative,Female,1,1,1,1,1,23
2366,Married-civ-spouse,7443,11,Other-relative,Female,1,1,1,1,1,23
2367,Married-civ-spouse,7443,12,Other-relative,Female,1,1,1,1,1,23
2368,Married-civ-spouse,7443,13,Other-relative,Female,1,1,1,1,1,23
2369,Married-civ-spouse,7443,14,Other-relative,Female,1,1,1,1,1,23
2370,Married-civ-spouse,7443,15,Other-relative,Female,1,1,1,1,1,23
2371,Married-civ-spouse,7443,16,Other-relative,Female,1,1,1,1,1,23
2372,Married-civ-spouse,7688,10,Other-relative,Female,1,1,1,1,1,23
2373,Married-civ-spouse,7688,11,Other-relative,Female,1,1,1,1,1,23
2374,Married-civ-spouse,7688,12,Other-relative,Female,1,1,1,1,1,23
2375,Married-civ-spouse,7688,13,Other-relative,Female,1,1,1,1,1,23
2376,Married-civ-spouse,7688,14,Other-relative,Female,1,1,1,1,1,23
2377,Married-civ-spouse,7688,15,Other-relative,Female,1,1,1,1,1,23
2378,Married-civ-spouse,7688,16,Other-relative,Female,1,1,1,1,1,23
2379,Married-civ-spouse,7896,10,Other-relative,Female,1,1,1,1,1,23
2380,Married-civ-spouse,7896,11,Other-relative,Female,1,1,1,1,1,23
2381,Married-civ-spouse,7896,12,Other-relative,Female,1,1,1,1,1,23
2382,Married-civ-spouse,7896,13,Other-relative,Female,1,1,1,1,1,23
2383,Married-civ-spouse,7896,14,Other-relative,Female,1,1,1,1,1,23
2384,Married-civ-spouse,7896,15,Other-relative,Female,1,1,1,1,1,23
2385,Married-civ-spouse,7896,16,Other-relative,Female,1,1,1,1,1,23
2386,Married-civ-spouse,7978,10,Other-relative,Female,1,1,1,1,1,23
2387,Married-civ-spouse,7978,11,Other-relative,Female,1,1,1,1,1,23
2388,Married-civ-spouse,7978,12,Other-relative,Female,1,1,1,1,1,23
2389,Married-civ-spouse,7978,13,Other-relative,Female,1,1,1,1,1,23
2390,Married-civ-spouse,7978,14,Other-relative,Female,1,1,1,1,1,23
2391,Married-civ-spouse,7978,15,Other-relative,Female,1,1,1,1,1,23
2392,Married-civ-spouse,7978,16,Other-relative,Female,1,1,1,1,1,23
2393,Married-civ-spouse,8614,10,Other-relative,Female,1,1,1,1,1,23
2394,Married-civ-spouse,8614,11,Other-relative,Female,1,1,1,1,1,23
2395,Married-civ-spouse,8614,12,Other-relative,Female,1,1,1,1,1,23
2396,Married-civ-spouse,8614,13,Other-relative,Female,1,1,1,1,1,23
2397,Married-civ-spouse,8614,14,Other-relative,Female,1,1,1,1,1,23
2398,Married-civ-spouse,8614,15,Other-relative,Female,1,1,1,1,1,23
2399,Married-civ-spouse,8614,16,Other-relative,Female,1,1,1,1,1,23
2400,Married-civ-spouse,5060,8,Other-relative,Female,1,1,1,1,1,24
2401,Married-civ-spouse,5060,7,Other-relative,Female,1,1,1,1,1,24
2402,Married-civ-spouse,5060,6,Other-relative,Female,1,1,1,1,1,24
2403,Married-civ-spouse,5060,5,Other-relative,Female,1,1,1,1,1,24
2404,Married-civ-spouse,5060,4,Other-relative,Female,1,1,1,1,1,24
2405,Married-civ-spouse,5060,3,Other-relative,Female,1,1,1,1,1,24
2406,Married-civ-spouse,5060,2,Other-relative,Female,1,1,1,1,1,24
2407,Married-civ-spouse,5060,1,Other-relative,Female,1,1,1,1,1,24
2408,Married-civ-spouse,5178,8,Other-relative,Female,1,1,1,1,1,24
2409,Married-civ-spouse,5178,7,Other-relative,Female,1,1,1,1,1,24
2410,Married-civ-spouse,5178,6,Other-relative,Female,1,1,1,1,1,24
2411,Married-civ-spouse,5178,5,Other-relative,Female,1,1,1,1,1,24
2412,Married-civ-spouse,5178,4,Other-relative,Female,1,1,1,1,1,24
2413,Married-civ-spouse,5178,3,Other-relative,Female,1,1,1,1,1,24
2414,Married-civ-spouse,5178,2,Other-relative,Female,1,1,1,1,1,24
2415,Married-civ-spouse,5178,1,Other-relative,Female,1,1,1,1,1,24
2416,Married-civ-spouse,5455,8,Other-relative,Female,1,1,1,1,1,24
