,Checking_account_status,Credit_history,Property,Duration_months,Credit_amount,Present_employment_since,Job,O_Checking_account_status,O_Credit_history,O_Property,O_Duration_months,O_Credit_amount,O_Present_employment_since,O_Job,CF_id
4036,less_than0,delay_in_paying_off,car_or_other,26,3430,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4037,less_than0,delay_in_paying_off,car_or_other,26,3441,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4038,less_than0,delay_in_paying_off,car_or_other,26,3446,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4039,less_than0,delay_in_paying_off,car_or_other,26,3447,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4040,less_than0,delay_in_paying_off,car_or_other,27,3380,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4041,less_than0,delay_in_paying_off,car_or_other,27,3386,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4042,less_than0,delay_in_paying_off,car_or_other,27,3394,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4043,less_than0,delay_in_paying_off,car_or_other,27,3398,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4044,less_than0,delay_in_paying_off,car_or_other,27,3399,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4045,less_than0,delay_in_paying_off,car_or_other,27,3422,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4046,less_than0,delay_in_paying_off,car_or_other,27,3430,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4047,less_than0,delay_in_paying_off,car_or_other,27,3441,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4048,less_than0,delay_in_paying_off,car_or_other,27,3446,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4049,less_than0,delay_in_paying_off,car_or_other,27,3447,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4050,less_than0,delay_in_paying_off,car_or_other,28,3380,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4051,less_than0,delay_in_paying_off,car_or_other,28,3386,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4052,less_than0,delay_in_paying_off,car_or_other,28,3394,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4053,less_than0,delay_in_paying_off,car_or_other,28,3398,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4054,less_than0,delay_in_paying_off,car_or_other,28,3399,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4055,less_than0,delay_in_paying_off,car_or_other,28,3422,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4056,less_than0,delay_in_paying_off,car_or_other,28,3430,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4057,less_than0,delay_in_paying_off,car_or_other,28,3441,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4058,less_than0,delay_in_paying_off,car_or_other,28,3446,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4059,less_than0,delay_in_paying_off,car_or_other,28,3447,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4060,less_than0,delay_in_paying_off,car_or_other,30,3380,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4061,less_than0,delay_in_paying_off,car_or_other,30,3386,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4062,less_than0,delay_in_paying_off,car_or_other,30,3394,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4063,less_than0,delay_in_paying_off,car_or_other,30,3398,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4064,less_than0,delay_in_paying_off,car_or_other,30,3399,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4065,less_than0,delay_in_paying_off,car_or_other,30,3422,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4066,less_than0,delay_in_paying_off,car_or_other,30,3430,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4067,less_than0,delay_in_paying_off,car_or_other,30,3441,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4068,less_than0,delay_in_paying_off,car_or_other,30,3446,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4069,less_than0,delay_in_paying_off,car_or_other,30,3447,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4070,less_than0,delay_in_paying_off,car_or_other,33,3380,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4071,less_than0,delay_in_paying_off,car_or_other,33,3386,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4072,less_than0,delay_in_paying_off,car_or_other,33,3394,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4073,less_than0,delay_in_paying_off,car_or_other,33,3398,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4074,less_than0,delay_in_paying_off,car_or_other,33,3399,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4075,less_than0,delay_in_paying_off,car_or_other,33,3422,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4076,less_than0,delay_in_paying_off,car_or_other,33,3430,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4077,less_than0,delay_in_paying_off,car_or_other,33,3441,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4078,less_than0,delay_in_paying_off,car_or_other,33,3446,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4079,less_than0,delay_in_paying_off,car_or_other,33,3447,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4080,less_than0,delay_in_paying_off,car_or_other,36,3380,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4081,less_than0,delay_in_paying_off,car_or_other,36,3386,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4082,less_than0,delay_in_paying_off,car_or_other,36,3394,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4083,less_than0,delay_in_paying_off,car_or_other,36,3398,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4084,less_than0,delay_in_paying_off,car_or_other,36,3399,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4085,less_than0,delay_in_paying_off,car_or_other,36,3422,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4086,less_than0,delay_in_paying_off,car_or_other,36,3430,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4087,less_than0,delay_in_paying_off,car_or_other,36,3441,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4088,less_than0,delay_in_paying_off,car_or_other,36,3446,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4089,less_than0,delay_in_paying_off,car_or_other,36,3447,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4090,less_than0,delay_in_paying_off,car_or_other,39,3380,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4091,less_than0,delay_in_paying_off,car_or_other,39,3386,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4092,less_than0,delay_in_paying_off,car_or_other,39,3394,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4093,less_than0,delay_in_paying_off,car_or_other,39,3398,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4094,less_than0,delay_in_paying_off,car_or_other,39,3399,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4095,less_than0,delay_in_paying_off,car_or_other,39,3422,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4096,less_than0,delay_in_paying_off,car_or_other,39,3430,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4097,less_than0,delay_in_paying_off,car_or_other,39,3441,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4098,less_than0,delay_in_paying_off,car_or_other,39,3446,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4099,less_than0,delay_in_paying_off,car_or_other,39,3447,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4100,less_than0,delay_in_paying_off,car_or_other,40,3380,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4101,less_than0,delay_in_paying_off,car_or_other,40,3386,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4102,less_than0,delay_in_paying_off,car_or_other,40,3394,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4103,less_than0,delay_in_paying_off,car_or_other,40,3398,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4104,less_than0,delay_in_paying_off,car_or_other,40,3399,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4105,less_than0,delay_in_paying_off,car_or_other,40,3422,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4106,less_than0,delay_in_paying_off,car_or_other,40,3430,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4107,less_than0,delay_in_paying_off,car_or_other,40,3441,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4108,less_than0,delay_in_paying_off,car_or_other,40,3446,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4109,less_than0,delay_in_paying_off,car_or_other,40,3447,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,74
4110,less_than0,delay_in_paying_off,car_or_other,22,3368,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4111,less_than0,delay_in_paying_off,car_or_other,22,3357,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4112,less_than0,delay_in_paying_off,car_or_other,22,3349,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4113,less_than0,delay_in_paying_off,car_or_other,22,3345,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4114,less_than0,delay_in_paying_off,car_or_other,22,3343,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4115,less_than0,delay_in_paying_off,car_or_other,22,3331,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4116,less_than0,delay_in_paying_off,car_or_other,22,3275,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4117,less_than0,delay_in_paying_off,car_or_other,22,3249,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4118,less_than0,delay_in_paying_off,car_or_other,22,3235,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4119,less_than0,delay_in_paying_off,car_or_other,22,3234,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4120,less_than0,delay_in_paying_off,car_or_other,24,3368,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4121,less_than0,delay_in_paying_off,car_or_other,24,3357,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4122,less_than0,delay_in_paying_off,car_or_other,24,3349,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4123,less_than0,delay_in_paying_off,car_or_other,24,3345,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4124,less_than0,delay_in_paying_off,car_or_other,24,3343,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4125,less_than0,delay_in_paying_off,car_or_other,24,3331,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4126,less_than0,delay_in_paying_off,car_or_other,24,3275,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4127,less_than0,delay_in_paying_off,car_or_other,24,3249,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4128,less_than0,delay_in_paying_off,car_or_other,24,3235,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4129,less_than0,delay_in_paying_off,car_or_other,24,3234,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4130,less_than0,delay_in_paying_off,car_or_other,26,3368,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4131,less_than0,delay_in_paying_off,car_or_other,26,3357,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4132,less_than0,delay_in_paying_off,car_or_other,26,3349,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4133,less_than0,delay_in_paying_off,car_or_other,26,3345,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4134,less_than0,delay_in_paying_off,car_or_other,26,3343,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4135,less_than0,delay_in_paying_off,car_or_other,26,3331,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4136,less_than0,delay_in_paying_off,car_or_other,26,3275,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4137,less_than0,delay_in_paying_off,car_or_other,26,3249,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4138,less_than0,delay_in_paying_off,car_or_other,26,3235,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4139,less_than0,delay_in_paying_off,car_or_other,26,3234,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4140,less_than0,delay_in_paying_off,car_or_other,27,3368,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4141,less_than0,delay_in_paying_off,car_or_other,27,3357,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4142,less_than0,delay_in_paying_off,car_or_other,27,3349,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4143,less_than0,delay_in_paying_off,car_or_other,27,3345,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4144,less_than0,delay_in_paying_off,car_or_other,27,3343,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4145,less_than0,delay_in_paying_off,car_or_other,27,3331,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4146,less_than0,delay_in_paying_off,car_or_other,27,3275,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4147,less_than0,delay_in_paying_off,car_or_other,27,3249,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4148,less_than0,delay_in_paying_off,car_or_other,27,3235,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4149,less_than0,delay_in_paying_off,car_or_other,27,3234,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4150,less_than0,delay_in_paying_off,car_or_other,28,3368,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4151,less_than0,delay_in_paying_off,car_or_other,28,3357,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4152,less_than0,delay_in_paying_off,car_or_other,28,3349,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4153,less_than0,delay_in_paying_off,car_or_other,28,3345,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4154,less_than0,delay_in_paying_off,car_or_other,28,3343,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4155,less_than0,delay_in_paying_off,car_or_other,28,3331,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4156,less_than0,delay_in_paying_off,car_or_other,28,3275,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4157,less_than0,delay_in_paying_off,car_or_other,28,3249,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4158,less_than0,delay_in_paying_off,car_or_other,28,3235,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4159,less_than0,delay_in_paying_off,car_or_other,28,3234,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4160,less_than0,delay_in_paying_off,car_or_other,30,3368,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4161,less_than0,delay_in_paying_off,car_or_other,30,3357,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4162,less_than0,delay_in_paying_off,car_or_other,30,3349,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4163,less_than0,delay_in_paying_off,car_or_other,30,3345,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4164,less_than0,delay_in_paying_off,car_or_other,30,3343,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4165,less_than0,delay_in_paying_off,car_or_other,30,3331,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4166,less_than0,delay_in_paying_off,car_or_other,30,3275,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4167,less_than0,delay_in_paying_off,car_or_other,30,3249,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4168,less_than0,delay_in_paying_off,car_or_other,30,3235,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4169,less_than0,delay_in_paying_off,car_or_other,30,3234,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4170,less_than0,delay_in_paying_off,car_or_other,33,3368,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4171,less_than0,delay_in_paying_off,car_or_other,33,3357,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4172,less_than0,delay_in_paying_off,car_or_other,33,3349,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4173,less_than0,delay_in_paying_off,car_or_other,33,3345,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4174,less_than0,delay_in_paying_off,car_or_other,33,3343,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4175,less_than0,delay_in_paying_off,car_or_other,33,3331,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4176,less_than0,delay_in_paying_off,car_or_other,33,3275,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4177,less_than0,delay_in_paying_off,car_or_other,33,3249,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4178,less_than0,delay_in_paying_off,car_or_other,33,3235,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4179,less_than0,delay_in_paying_off,car_or_other,33,3234,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4180,less_than0,delay_in_paying_off,car_or_other,36,3368,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4181,less_than0,delay_in_paying_off,car_or_other,36,3357,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4182,less_than0,delay_in_paying_off,car_or_other,36,3349,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4183,less_than0,delay_in_paying_off,car_or_other,36,3345,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4184,less_than0,delay_in_paying_off,car_or_other,36,3343,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4185,less_than0,delay_in_paying_off,car_or_other,36,3331,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4186,less_than0,delay_in_paying_off,car_or_other,36,3275,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4187,less_than0,delay_in_paying_off,car_or_other,36,3249,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4188,less_than0,delay_in_paying_off,car_or_other,36,3235,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4189,less_than0,delay_in_paying_off,car_or_other,36,3234,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4190,less_than0,delay_in_paying_off,car_or_other,39,3368,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4191,less_than0,delay_in_paying_off,car_or_other,39,3357,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4192,less_than0,delay_in_paying_off,car_or_other,39,3349,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4193,less_than0,delay_in_paying_off,car_or_other,39,3345,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4194,less_than0,delay_in_paying_off,car_or_other,39,3343,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4195,less_than0,delay_in_paying_off,car_or_other,39,3331,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4196,less_than0,delay_in_paying_off,car_or_other,39,3275,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4197,less_than0,delay_in_paying_off,car_or_other,39,3249,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4198,less_than0,delay_in_paying_off,car_or_other,39,3235,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4199,less_than0,delay_in_paying_off,car_or_other,39,3234,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4200,less_than0,delay_in_paying_off,car_or_other,40,3368,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4201,less_than0,delay_in_paying_off,car_or_other,40,3357,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4202,less_than0,delay_in_paying_off,car_or_other,40,3349,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4203,less_than0,delay_in_paying_off,car_or_other,40,3345,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4204,less_than0,delay_in_paying_off,car_or_other,40,3343,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4205,less_than0,delay_in_paying_off,car_or_other,40,3331,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4206,less_than0,delay_in_paying_off,car_or_other,40,3275,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4207,less_than0,delay_in_paying_off,car_or_other,40,3249,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4208,less_than0,delay_in_paying_off,car_or_other,40,3235,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4209,less_than0,delay_in_paying_off,car_or_other,40,3234,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,75
4210,less_than0,delay_in_paying_off,car_or_other,18,428,unemployed,unemployed/unskilled-non_resident,1,1,1,0,1,0,1,76
4211,less_than0,delay_in_paying_off,car_or_other,18,426,unemployed,unemployed/unskilled-non_resident,1,1,1,0,1,0,1,76
4212,less_than0,delay_in_paying_off,car_or_other,18,409,unemployed,unemployed/unskilled-non_resident,1,1,1,0,1,0,1,76
4213,less_than0,delay_in_paying_off,car_or_other,18,385,unemployed,unemployed/unskilled-non_resident,1,1,1,0,1,0,1,76
4214,less_than0,delay_in_paying_off,car_or_other,18,368,unemployed,unemployed/unskilled-non_resident,1,1,1,0,1,0,1,76
4215,less_than0,delay_in_paying_off,car_or_other,18,362,unemployed,unemployed/unskilled-non_resident,1,1,1,0,1,0,1,76
4216,less_than0,delay_in_paying_off,car_or_other,18,343,unemployed,unemployed/unskilled-non_resident,1,1,1,0,1,0,1,76
4217,less_than0,delay_in_paying_off,car_or_other,18,339,unemployed,unemployed/unskilled-non_resident,1,1,1,0,1,0,1,76
4218,less_than0,delay_in_paying_off,car_or_other,18,338,unemployed,unemployed/unskilled-non_resident,1,1,1,0,1,0,1,76
4219,less_than0,delay_in_paying_off,car_or_other,18,250,unemployed,unemployed/unskilled-non_resident,1,1,1,0,1,0,1,76
4220,less_than0,delay_in_paying_off,car_or_other,20,428,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,77
4221,less_than0,delay_in_paying_off,car_or_other,20,426,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,77
4222,less_than0,delay_in_paying_off,car_or_other,20,409,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,77
4223,less_than0,delay_in_paying_off,car_or_other,20,385,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,77
4224,less_than0,delay_in_paying_off,car_or_other,20,368,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,77
4225,less_than0,delay_in_paying_off,car_or_other,20,362,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,77
4226,less_than0,delay_in_paying_off,car_or_other,20,343,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,77
4227,less_than0,delay_in_paying_off,car_or_other,20,339,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,77
4228,less_than0,delay_in_paying_off,car_or_other,20,338,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,77
4229,less_than0,delay_in_paying_off,car_or_other,20,250,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,77
4230,less_than0,delay_in_paying_off,car_or_other,21,428,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,77
4231,less_than0,delay_in_paying_off,car_or_other,21,426,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,77
4232,less_than0,delay_in_paying_off,car_or_other,21,409,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,77
4233,less_than0,delay_in_paying_off,car_or_other,21,385,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,77
4234,less_than0,delay_in_paying_off,car_or_other,21,368,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,77
4235,less_than0,delay_in_paying_off,car_or_other,21,362,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,77
4236,less_than0,delay_in_paying_off,car_or_other,21,343,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,77
4237,less_than0,delay_in_paying_off,car_or_other,21,339,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,77
4238,less_than0,delay_in_paying_off,car_or_other,21,338,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,77
4239,less_than0,delay_in_paying_off,car_or_other,21,250,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,77
4240,less_than0,delay_in_paying_off,car_or_other,16,428,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,78
4241,less_than0,delay_in_paying_off,car_or_other,16,426,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,78
4242,less_than0,delay_in_paying_off,car_or_other,16,409,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,78
4243,less_than0,delay_in_paying_off,car_or_other,16,385,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,78
4244,less_than0,delay_in_paying_off,car_or_other,16,368,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,78
4245,less_than0,delay_in_paying_off,car_or_other,16,362,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,78
4246,less_than0,delay_in_paying_off,car_or_other,16,343,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,78
4247,less_than0,delay_in_paying_off,car_or_other,16,339,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,78
4248,less_than0,delay_in_paying_off,car_or_other,16,338,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,78
4249,less_than0,delay_in_paying_off,car_or_other,16,250,unemployed,unemployed/unskilled-non_resident,1,1,1,1,1,0,1,78
